Time,MotorVoltage,SupplyVoltage,
2846.6571,0,12.35,
2846.661,0,12.35,
2846.6653,0,12.35,
2846.6693,0,12.35,
2846.6731,0,12.35,
2846.6773,0,12.35,
2846.6808,0,12.35,
2846.6851,0,12.35,
2846.6892,0,12.325,
2846.6929,0,12.325,
2846.6971,0,12.35,
2846.7011,0,12.325,
2846.705,0,12.325,
2846.7089,0,12.325,
2846.7131,0,12.325,
2846.7171,0,12.35,
2846.7171,0,12.35,
2846.721,0,12.35,
2846.7252,0,12.35,
2846.7292,0,12.35,
2846.733,0,12.325,
2846.7371,0,12.325,
2846.7409,0,12.325,
2846.7452,0,12.35,
2846.749,0,12.325,
2846.753,0,12.325,
2846.7568,0,12.325,
2846.761,0,12.325,
2846.765,0,12.35,
2846.7691,0,12.35,
2846.773,0,12.325,
2846.7769,0,12.325,
2846.7769,0,12.325,
2846.7809,0,12.35,
2846.7849,0,12.35,
2846.7891,0,12.325,
2846.7928,0,12.325,
2846.7971,0,12.325,
2846.8009,0,12.35,
2846.8051,0,12.35,
2846.8091,0,12.35,
2846.8129,0,12.35,
2846.817,0,12.35,
2846.8211,0,12.325,
2846.825,0,12.325,
2846.829,0,12.35,
2846.829,0,12.35,
2846.8332,0,12.35,
2846.8372,0,12.35,
2846.8408,0,12.35,
2846.8452,0,12.35,
2846.8489,0,12.35,
2846.8532,0,12.35,
2846.8569,0,12.325,
2846.8611,0,12.325,
2846.8651,0,12.325,
2846.8691,0,12.35,
2846.873,0,12.35,
2846.8768,0,12.35,
2846.881,0,12.325,
2846.885,0,12.35,
2846.8889,0,12.35,
2846.8931,0,12.35,
2967.2373,0,12.25,
2967.2413,0,12.25,
2967.2454,0,12.25,
2967.2494,0,12.25,
2967.2534,0,12.25,
2967.2572,0,12.25,
2967.2613,0,12.25,
2967.2654,0,12.25,
2967.2694,0,12.25,
2967.2734,0,12.25,
2967.2772,0,12.25,
2967.2813,0,12.25,
2967.2854,0,12.25,
2967.2854,0,12.25,
2967.2892,0,12.275,
2967.2934,0,12.25,
2967.297,0,12.25,
2967.3013,0,12.25,
2967.3054,0,12.25,
2967.3094,0,12.25,
2967.3133,0,12.25,
2967.3173,0,12.25,
2967.3213,0,12.25,
2967.325,0,12.275,
2967.3289,0,12.275,
2967.3334,0,12.275,
2967.3373,0,12.25,
2967.3373,0,12.25,
2967.3413,0,12.25,
2967.3454,0,12.25,
2967.3494,0,12.25,
2967.3532,0,12.25,
2967.3572,0,12.25,
2967.3613,0,12.25,
2967.3654,0,12.25,
2967.3693,0,12.25,
2967.3733,0,12.275,
2967.3771,0,12.275,
2967.3813,0,12.25,
2967.3854,0,12.25,
2967.3892,0,12.25,
2967.3932,0,12.275,
2967.3973,0,12.275,
2967.3973,0,12.275,
2967.4013,0,12.275,
2967.406,0,12.275,
2967.4093,0,12.275,
2967.4132,0,12.25,
2967.4172,0,12.25,
2967.4213,0,12.25,
2967.4252,0,12.275,
2967.4292,0,12.275,
2967.4333,0,12.275,
2967.4374,0,12.275,
2967.4412,0,12.275,
2967.4453,0,12.275,
2967.4492,0,12.275,
2967.4492,0,12.275,
2967.4532,0,12.275,
2967.4573,0,12.275,
2967.4612,0,12.275,
2967.4653,0,12.275,
2967.4692,0,12.25,
2967.4732,0,12.275,
2967.4772,0,12.275,
2967.4811,0,12.275,
2967.4851,0,12.275,
2967.4893,0,12.25,
2967.4933,0,12.275,
2967.4973,0,12.275,
2967.5014,0,12.275,
2967.5053,0,12.275,
2967.5093,0,12.275,
2967.5093,0,12.275,
2967.5134,0,12.275,
2967.5173,0,12.275,
2967.5212,0,12.275,
2967.5253,0,12.275,
2967.5294,0,12.25,
2967.5334,0,12.25,
2967.5374,0,12.275,
2967.5414,0,12.275,
2967.5454,0,12.275,
2967.5495,0,12.275,
2967.5534,0,12.275,
2967.5572,0,12.275,
2967.5614,0,12.275,
2967.5653,0,12.275,
2967.5653,0,12.275,
2967.5693,0,12.275,
2967.5733,0,12.275,
2967.5773,-0.09,12.2,
2967.5813,0,11.975,
2967.5853,0.03,11.825,
2967.5891,0.11,11.925,
2967.5933,0.01,12.1,
2967.5974,0.26,12.1,
2967.6013,0.24,12.1,
2967.6054,0.27,12.1,
2967.6091,0.27,12.1,
2967.6135,0.27,12.075,
2967.6173,0.24,12.075,
2967.6173,0.24,12.075,
2967.6211,0.24,12.075,
2967.6254,0.24,12.075,
2967.6294,0.24,12.075,
2967.6333,0.24,12.075,
2967.6373,0.24,12.075,
2967.6411,0.24,12.075,
2967.6454,0.24,12.075,
2967.6494,0.24,12.1,
2967.6533,0.12,12.1,
2967.6574,0.22,12.1,
2967.6614,0.24,12.1,
2967.6656,0.23,12.1,
2967.6693,0.24,12.1,
2967.6731,0.24,12.125,
2967.6773,0.24,12.125,
2967.6773,0.24,12.125,
2967.6813,0.24,12.125,
2967.6854,0.24,12.125,
2967.6893,0.24,12.15,
2967.6934,0.24,12.15,
2967.6973,0.24,12.15,
2967.7011,0.17,12.15,
2967.7054,0.2,12.15,
2967.7093,0.21,12.15,
2967.7133,0.22,12.175,
2967.7173,1.04,12.175,
2967.7211,-1.03,12.1,
2967.7254,0.18,11.825,
2967.7293,0.27,11.625,
2967.7293,0.27,11.625,
2967.7334,0.19,11.7,
2967.7374,0.19,11.775,
2967.7413,0.19,11.775,
2967.7454,0.17,11.775,
2967.7492,0.17,11.775,
2967.7531,0.19,11.75,
2967.7573,2.51,11.725,
2967.7611,-2.4,11.6,
2967.7653,-0.48,11.2,
2967.7694,-0.35,10.8,
2967.7733,-0.29,10.825,
2967.7771,-0.33,11,
2967.781,-0.25,11.1,
2967.7853,-0.25,11.2,
2967.7891,-0.15,11.25,
2967.7932,-0.19,11.275,
2967.7932,-0.19,11.275,
2967.7973,-0.05,11.3,
2967.8014,-0.15,11.325,
2967.8053,-0.1,11.35,
2967.8094,0.03,11.35,
2967.8133,0.03,11.35,
2967.8173,0,11.35,
2967.821,0.14,11.35,
2967.8256,2.3,11.225,
2967.8293,0.23,11.025,
2967.8332,0.14,10.95,
2967.8373,0.22,11.025,
2967.8411,0.2,11.25,
2967.8411,0.2,11.25,
2967.8453,0.29,11.375,
2967.8492,0.28,11.425,
2967.8534,2.61,11.425,
2967.8574,0.2,11.275,
2967.8614,0.22,11.275,
2967.8653,0.25,11.4,
2967.8694,0.18,11.525,
2967.8734,-2.12,11.5,
2967.8774,0.3,11.375,
2967.8813,0.32,11.35,
2967.8855,0.15,11.5,
2967.8894,0.14,11.65,
2967.8932,-1.88,11.625,
2967.8971,-0.03,11.425,
2967.9013,-0.07,11.375,
2967.9062,-0.18,11.575,
2967.9062,-0.18,11.575,
2967.9097,-0.19,11.675,
2967.9134,-0.11,11.725,
2967.9174,-0.12,11.75,
2967.9214,-0.12,11.8,
2967.9255,0.22,11.8,
2967.9293,0.13,11.825,
2967.9334,0.12,11.85,
2967.9371,0.12,11.85,
2967.941,0.12,11.875,
2967.9454,0.17,11.875,
2967.9493,2.49,11.8,
2967.9532,0.3,11.55,
2967.9573,0.29,11.475,
2967.9573,0.29,11.475,
2967.9612,0.1,11.575,
2967.9654,0.08,11.725,
2967.9693,0.39,11.65,
2967.9734,0.36,11.625,
2967.9774,0.27,11.7,
2967.9811,0.24,11.8,
2967.9853,0.28,11.825,
2967.9893,0.29,11.85,
2967.9934,0.24,11.875,
2967.9972,-0.14,11.85,
2968.0013,0.23,11.65,
2968.0054,0.16,11.575,
2968.0092,0.13,11.675,
2968.0133,0.12,11.825,
2968.017,2.19,11.825,
2968.017,2.19,11.825,
2968.0213,-0.03,11.775,
2968.0254,0.15,11.75,
2968.0294,0.12,11.8,
2968.0334,0.22,11.875,
2968.0373,1.81,11.9,
2968.0412,-1.79,11.85,
2968.0453,-0.09,11.625,
2968.0493,-0.11,11.575,
2968.0533,-0.12,11.725,
2968.0573,-0.05,11.875,
2968.0614,2.25,11.825,
2968.0654,0.27,11.6,
2968.0693,0.32,11.55,
2968.0732,0.3,11.75,
2968.0732,0.3,11.75,
2968.0774,0.28,11.875,
2968.0812,0.17,11.925,
2968.0854,0.31,11.975,
2968.089,0.29,11.975,
2968.0933,0.26,11.975,
2968.0974,0.28,11.975,
2968.1014,0.24,11.975,
2968.1053,0.71,11.975,
2968.1094,0.27,11.95,
2968.1132,0.14,11.95,
2968.1174,0.23,11.95,
2968.1212,0.21,11.95,
2968.1254,0.15,11.95,
2968.1293,-2.3,11.925,
2968.1338,-0.25,11.725,
2968.1338,-0.25,11.725,
2968.1371,-0.33,11.65,
2968.1414,-0.33,11.75,
2968.1454,-0.28,11.9,
2968.1493,0.38,11.875,
2968.1538,0.28,11.7,
2968.1573,0.26,11.65,
2968.1613,0.16,11.775,
2968.1653,0.18,11.9,
2968.1694,0.19,11.925,
2968.1738,0.14,11.95,
2968.1771,-2.24,11.925,
2968.1813,-0.34,11.675,
2968.1854,-0.38,11.6,
2968.1854,-0.38,11.6,
2968.1894,-0.33,11.75,
2968.1932,0.14,11.825,
2968.1973,-0.27,11.675,
2968.2013,-0.26,11.65,
2968.2054,-0.22,11.725,
2968.2093,-0.22,11.85,
2968.2133,2.25,11.825,
2968.2173,0.18,11.675,
2968.2213,0.21,11.625,
2968.2253,1.95,11.8,
2968.2292,-0.22,11.825,
2968.2332,-0.11,11.65,
2968.2371,-0.09,11.625,
2968.2411,-0.09,11.75,
2968.2454,0.18,11.9,
2968.2454,0.18,11.9,
2968.2498,0.13,11.925,
2968.2534,0.12,11.925,
2968.2573,0.27,11.85,
2968.2611,0.07,11.7,
2968.2654,0.27,11.625,
2968.2699,0.26,11.75,
2968.2734,0.23,11.85,
2968.2771,0.18,11.9,
2968.2813,-0.16,11.925,
2968.2854,0.21,11.875,
2968.2897,0.22,11.85,
2968.2931,0.22,11.9,
2968.2973,0.19,11.95,
2968.2973,0.19,11.95,
2968.3011,0.15,11.95,
2968.3053,0.16,11.975,
2968.3093,0.16,11.975,
2968.3133,0.12,11.975,
2968.3172,0.14,12,
2968.3212,0.14,12,
2968.3251,0.14,12,
2968.3292,0.14,12,
2968.3332,0.14,12,
2968.3371,0.12,12,
2968.3412,0.12,12,
2968.3453,2.44,11.925,
2968.3492,0.15,11.725,
2968.3532,0.23,11.65,
2968.3572,0.23,11.8,
2968.3612,0.12,11.925,
2968.3612,0.12,11.925,
2968.3655,0.24,11.95,
2968.3693,-2.23,11.925,
2968.3734,0.31,11.75,
2968.3774,0.06,11.725,
2968.3812,0.15,11.875,
2968.3854,0.12,12,
2968.3893,2.53,11.975,
2968.3931,-0.04,11.825,
2968.3973,0.13,11.75,
2968.4014,0.14,11.875,
2968.4061,-2.07,12,
2968.4092,-2.58,11.95,
2968.4133,-0.22,11.7,
2968.4133,-0.22,11.7,
2968.4172,-0.27,11.6,
2968.4212,-0.2,11.75,
2968.4253,-0.07,11.975,
2968.4293,-2.9,11.95,
2968.4334,-0.2,11.775,
2968.4372,-0.27,11.75,
2968.4413,-0.27,11.85,
2968.4454,-0.19,11.975,
2968.4493,-0.19,11.975,
2968.4532,-0.17,11.975,
2968.4572,-0.14,11.975,
2968.4614,-0.17,11.95,
2968.4653,-0.12,11.95,
2968.4692,-0.14,11.95,
2968.4732,-0.14,11.95,
2968.4732,-0.14,11.95,
2968.4774,-2.22,11.95,
2968.4813,0.58,11.875,
2968.4854,0.5,11.65,
2968.4892,0.45,11.575,
2968.4933,0.49,11.7,
2968.4971,0.41,11.9,
2968.5011,0.32,11.925,
2968.5054,0.4,11.975,
2968.5092,0.37,11.975,
2968.5133,-1.12,11.925,
2968.5173,0.36,11.825,
2968.5213,0.38,11.825,
2968.5253,1.54,11.925,
2968.5253,1.54,11.925,
2968.5294,1.56,12.025,
2968.5334,0.17,12,
2968.5373,0.23,12,
2968.5413,0.28,12.025,
2968.5454,2.08,12.05,
2968.5493,2.03,12,
2968.5533,-0.12,11.875,
2968.5574,0.11,11.825,
2968.5612,0.2,11.9,
2968.5654,-2.07,12.025,
2968.5694,-0.46,11.975,
2968.5732,-0.36,11.8,
2968.5773,-0.31,11.65,
2968.5811,-0.41,11.8,
2968.5854,-0.2,11.925,
2968.5854,-0.2,11.925,
2968.5894,0,11.975,
2968.5934,-0.19,11.95,
2968.5973,-0.15,11.95,
2968.6012,-0.07,11.95,
2968.6054,-0.17,11.975,
2968.6091,-0.19,11.95,
2968.6133,-0.41,11.95,
2968.6173,-0.15,11.95,
2968.6212,-0.22,11.95,
2968.6253,-0.14,11.95,
2968.6294,0.4,11.925,
2968.6333,-0.19,11.9,
2968.6374,-0.12,11.9,
2968.6374,-0.12,11.9,
2968.6413,-0.12,11.9,
2968.6455,0,11.9,
2968.6494,-0.02,11.9,
2968.6534,-2.7,11.85,
2968.6573,-0.04,11.65,
2968.6612,-0.08,11.575,
2968.6654,-0.17,11.7,
2968.6693,-0.15,11.825,
2968.6733,-0.1,11.825,
2968.6773,-0.07,11.85,
2968.6813,-0.16,11.875,
2968.6854,-0.07,11.875,
2968.6893,-0.16,11.9,
2968.6933,-0.17,11.925,
2968.6974,-0.14,11.925,
2968.6974,-0.14,11.925,
2968.7014,-0.13,11.925,
2968.7054,-0.14,11.95,
2968.7092,-0.13,11.95,
2968.7133,-0.13,11.95,
2968.7171,-0.12,11.975,
2968.7212,-0.12,11.975,
2968.7253,-0.13,11.975,
2968.7291,2.35,11.9,
2968.7332,0.3,11.725,
2968.7373,0.36,11.625,
2968.7413,0.32,11.725,
2968.7453,0.28,11.9,
2968.7493,0.26,11.925,
2968.7493,0.26,11.925,
2968.7534,0.29,11.95,
2968.7574,0.24,11.95,
2968.7612,0.22,11.95,
2968.7653,0.25,11.95,
2968.7694,0.26,11.975,
2968.7734,0.17,11.975,
2968.7772,0.2,11.975,
2968.7813,0.22,11.95,
2968.7853,0.22,11.95,
2968.7894,0.22,11.975,
2968.7933,0.22,11.975,
2968.7972,0.22,11.975,
2968.8013,0.17,11.975,
2968.8013,0.17,11.975,
2968.8053,0.18,11.95,
2968.8093,0.19,11.95,
2968.8132,0.19,11.95,
2968.8173,0.19,11.975,
2968.8213,0.19,11.975,
2968.8254,0.17,11.975,
2968.8293,0.17,11.975,
2968.8331,2.58,11.95,
2968.8374,1.8,11.85,
2968.8413,1.65,11.875,
2968.8453,1.55,12.05,
2968.8492,1.43,12.15,
2968.8533,1.33,12.225,
2968.8572,1.02,12.225,
2968.8613,0.96,12.1,
2968.8654,0.93,12.1,
2968.8654,0.93,12.1,
2968.8693,-0.3,12.125,
2968.8734,0.35,12.05,
2968.8774,0.39,12,
2968.8813,0.34,12.125,
2968.8853,0.36,12.325,
2968.8893,0.3,12.325,
2968.8933,2.16,12.325,
2968.8972,-2.24,12.25,
2968.9013,-1.51,11.7,
2968.9061,-1.53,11.25,
2968.9093,-1.45,11.45,
2968.9134,-1.08,11.675,
2968.9134,-1.08,11.675,
2968.9173,0.92,11.8,
2968.9214,-0.73,11.725,
2968.9254,-0.78,11.6,
2968.9293,-0.79,11.6,
2968.9333,-0.69,11.7,
2968.9373,-1.6,11.775,
2968.9413,-1.46,11.75,
2968.9454,-0.51,11.7,
2968.9494,-0.55,11.7,
2968.9531,-0.5,11.725,
2968.9574,-0.44,11.775,
2968.9614,-0.38,11.8,
2968.9654,-0.21,11.775,
2968.9693,-0.19,11.75,
2968.9734,-0.2,11.725,
2968.9773,-2.77,11.6,
2968.9773,-2.77,11.6,
2968.9813,-0.23,11.375,
2968.9853,-0.34,11.325,
2968.9893,-0.34,11.525,
2968.9933,-0.37,11.625,
2968.9973,-0.17,11.65,
2969.0013,1.95,11.6,
2969.0054,0.35,11.425,
2969.0094,0.27,11.375,
2969.0133,0.32,11.475,
2969.0172,1.96,11.65,
2969.0213,-2.08,11.625,
2969.0253,0.27,11.475,
2969.0293,0.25,11.4,
2969.0334,0.22,11.475,
2969.0374,2.19,11.6,
2969.0374,2.19,11.6,
2969.0414,-0.12,11.525,
2969.0453,0.02,11.3,
2969.0494,-0.08,11.275,
2969.0533,-0.16,11.425,
2969.0574,0.12,11.65,
2969.0614,0.16,11.7,
2969.0654,0.17,11.775,
2969.0693,0.17,11.8,
2969.0734,0.17,11.8,
2969.0774,-0.56,11.775,
2969.0812,-0.37,11.7,
2969.0853,-0.39,11.775,
2969.0894,-0.48,11.925,
2969.0894,-0.48,11.925,
2969.0933,-0.36,12.1,
2969.0974,-0.34,12.1,
2969.1014,-0.34,12.125,
2969.1054,2.21,12.1,
2969.1094,0.14,11.875,
2969.1133,0.05,11.875,
2969.1174,0.23,12.025,
2969.1213,0.21,12.25,
2969.1254,-0.03,12.225,
2969.1295,0.27,12.05,
2969.1334,0.22,12.025,
2969.1373,1.17,12.025,
2969.1414,-0.04,11.85,
2969.1453,0.11,11.725,
2969.1493,0.09,11.75,
2969.1533,0.13,11.9,
2969.1533,0.13,11.9,
2969.1573,0.19,11.85,
2969.1614,0.06,11.575,
2969.1655,0.1,11.5,
2969.1694,0.22,11.625,
2969.1733,0.14,11.7,
2969.1773,0.18,11.675,
2969.1814,0.19,11.675,
2969.1853,-2.2,11.55,
2969.1894,-0.06,11.4,
2969.1932,-0.03,11.325,
2969.1973,0.14,11.375,
2969.2012,-0.18,11.45,
2969.2053,-0.22,11.45,
2969.2053,-0.22,11.45,
2969.2092,-0.22,11.525,
2969.2133,-0.18,11.625,
2969.2173,-0.19,11.675,
2969.2211,0,11.675,
2969.2253,0.08,11.65,
2969.2292,0.08,11.7,
2969.2334,-1,11.75,
2969.2374,-0.98,11.825,
2969.2414,-0.01,11.85,
2969.2454,-0.05,11.875,
2969.2493,-0.16,11.9,
2969.2533,-0.08,11.95,
2969.2573,0,11.975,
2969.2611,0.54,11.975,
2969.2653,0.12,11.975,
2969.2653,0.12,11.975,
2969.2694,-0.06,12,
2969.2734,-0.01,12,
2969.2773,-0.04,12.025,
2969.2814,-0.01,12.025,
2969.2854,-0.32,11.95,
2969.2891,-0.16,11.775,
2969.2933,-0.12,11.825,
2969.2973,-0.31,12.075,
2969.3013,-0.29,12.15,
2969.3053,-0.27,12.125,
2969.3093,-0.34,12.15,
2969.3133,-0.22,12.175,
2969.3173,-0.33,12.2,
2969.3212,-0.34,12.225,
2969.3254,-0.31,12.25,
2969.3293,-0.26,12.25,
2969.3293,-0.26,12.25,
2969.3333,2.16,12.175,
2969.3374,-0.01,11.925,
2969.3414,-0.06,11.85,
2969.3454,-0.15,12.05,
2969.3494,-0.12,12.15,
2969.3533,-0.12,12.175,
2969.3573,-0.12,12.2,
2969.3613,-2.31,12.2,
2969.3653,2.29,12.1,
2969.3694,3.16,11.7,
2969.3733,4.32,11.2,
2969.3773,4.97,10.825,
2969.3811,6.01,10.55,
2969.3811,6.01,10.55,
2969.3853,6.52,10.3,
2969.3893,6.71,10.125,
2969.3933,3.55,10.35,
2969.3973,3.09,11.325,
2969.4012,2.12,12.325,
2969.4061,0.32,12.7,
2969.4095,-0.79,12.675,
2969.4134,-1.96,12.375,
2969.4173,-1.89,11.975,
2969.4213,-1.69,11.85,
2969.4254,-1.54,11.925,
2969.4293,0.89,12.025,
2969.4334,2.37,11.825,
2969.4373,3.16,11.425,
2969.4413,2.89,11.225,
2969.4413,2.89,11.225,
2969.4453,2.66,11.325,
2969.4494,2.46,11.7,
2969.4534,2.22,11.95,
2969.4573,1.99,12.075,
2969.4614,-0.62,12.075,
2969.4655,-1.32,11.8,
2969.4694,-2.47,11.35,
2969.4734,-3.61,11,
2969.4774,-3.47,10.85,
2969.4813,-3.16,10.95,
2969.4854,-2.92,11.275,
2969.4894,-2.67,11.65,
2969.4934,-2.33,11.85,
2969.4934,-2.33,11.85,
2969.4973,-0.94,11.95,
2969.5013,-1.97,12,
2969.5054,-1.95,12.075,
2969.5093,-1.83,11.975,
2969.5133,-1.6,11.85,
2969.5174,-1.62,11.85,
2969.5213,-1.52,11.9,
2969.5254,-1.48,11.925,
2969.5293,-1.33,11.95,
2969.5333,-1.27,11.975,
2969.5373,-2.03,11.975,
2969.5414,-1.92,11.875,
2969.5453,-0.94,11.525,
2969.5494,-0.91,11.4,
2969.5532,-0.89,11.625,
2969.5573,-0.49,11.75,
2969.5573,-0.49,11.75,
2969.5612,-0.63,11.7,
2969.5654,-0.54,11.55,
2969.5694,-0.46,11.525,
2969.5734,-0.44,11.675,
2969.5774,-0.36,11.7,
2969.5813,-0.43,11.7,
2969.5854,-2.84,11.7,
2969.5892,-0.61,11.625,
2969.5934,-0.46,11.4,
2969.5973,-0.43,11.25,
2969.6014,-0.54,11.375,
2969.6054,-0.3,11.475,
2969.6093,0.3,11.45,
2969.6133,-0.26,11.325,
2969.6174,-0.19,11.3,
2969.6174,-0.19,11.3,
2969.6213,-0.17,11.425,
2969.6254,-0.18,11.45,
2969.6294,0.2,11.45,
2969.6334,-0.12,11.375,
2969.6374,-0.19,11.35,
2969.6413,-0.16,11.475,
2969.6455,-0.13,11.525,
2969.6495,-0.08,11.55,
2969.6534,0.03,11.575,
2969.6574,0.18,11.6,
2969.6613,-1.14,11.6,
2969.6655,-0.09,11.575,
2969.6694,0.19,11.55,
2969.6733,0.13,11.6,
2969.6733,0.13,11.6,
2969.6773,0.14,11.6,
2969.6813,0.19,11.625,
2969.6854,0.14,11.625,
2969.6894,0.14,11.6,
2969.6933,0.14,11.7,
2969.6973,0.39,11.875,
2969.7013,-0.4,11.95,
2969.7055,0,11.85,
2969.7093,0,11.85,
2969.7134,0.15,11.975,
2969.7173,1.76,12.025,
2969.7213,-0.11,11.975,
2969.7253,0.1,11.975,
2969.7294,0.04,12.075,
2969.7333,0.12,12.125,
2969.7373,-2.04,12.025,
2969.7373,-2.04,12.025,
2969.7413,-0.26,11.75,
2969.7452,-0.23,11.65,
2969.7494,-0.21,11.9,
2969.7534,-1.95,12.05,
2969.7572,1.91,11.975,
2969.7611,0.05,11.775,
2969.7653,0.11,11.75,
2969.7693,0.12,11.975,
2969.7732,0.13,12.1,
2969.7772,-2.17,12.05,
2969.7813,-0.13,11.875,
2969.7851,-0.16,11.85,
2969.7893,-0.68,11.975,
2969.7933,-0.64,12.05,
2969.7972,-0.17,12,
2969.7972,-0.17,12,
2969.8011,-0.13,11.975,
2969.8054,-0.1,12,
2969.8093,-0.65,12.025,
2969.8134,0.12,12.025,
2969.8173,0.12,12,
2969.8213,0.12,12,
2969.8254,0.06,12,
2969.8293,0.11,12.025,
2969.8333,2.25,12.025,
2969.8374,-0.27,11.95,
2969.8412,-0.06,11.775,
2969.8454,-0.12,11.8,
2969.8493,-0.14,12.05,
2969.8534,-0.13,12.125,
2969.8574,-0.08,12.075,
2969.8612,-0.12,11.925,
2969.8612,-0.12,11.925,
2969.8653,-0.17,11.95,
2969.8693,-0.17,12.125,
2969.8733,-0.27,12.225,
2969.8774,-0.19,12.25,
2969.8813,-0.18,12.275,
2969.8854,-0.17,12.275,
2969.8894,-0.17,12.25,
2969.8934,-0.17,12.25,
2969.8973,-0.18,12.25,
2969.9014,-0.17,12.25,
2969.9061,-0.17,12.225,
2969.9094,-0.17,12.225,
2969.9134,-0.17,12.225,
2969.9173,-0.17,12.225,
2969.9213,-0.17,12.225,
2969.9213,-0.17,12.225,
2969.9251,0.27,12.15,
2969.9295,0.17,11.925,
2969.9334,0.19,11.85,
2969.9373,0.17,11.925,
2969.9411,0.22,12.1,
2969.9454,0.16,12.175,
2969.9493,0.12,12.175,
2969.9532,0.16,12.175,
2969.9571,0.1,12.175,
2969.9613,0.14,12.175,
2969.9651,0.05,12.175,
2969.9694,0.14,12.175,
2969.9734,0.1,12.15,
2969.9772,0.1,12.15,
2969.981,-0.01,12.15,
2969.9854,0.11,12.15,
2969.9854,0.11,12.15,
2969.9892,0.12,12.15,
2969.9933,-0.05,12.15,
2969.9972,-0.01,12.15,
2970.0014,0.15,12.15,
2970.0053,0,12.15,
2970.0092,0,12.15,
2970.0133,0,12.15,
2970.0171,1.32,12.1,
2970.0213,1.13,11.85,
2970.0253,1.19,11.55,
2970.0293,1.22,11.625,
2970.0333,1.04,11.875,
2970.0373,0.89,12.05,
2970.0413,0.71,12.15,
2970.0454,0.63,12.2,
2970.0454,0.63,12.2,
2970.0495,-1.51,12.175,
2970.0532,-1.77,11.975,
2970.0574,-3.31,11.625,
2970.0613,-4.48,11.15,
2970.0654,-4.98,10.8,
2970.0694,-6.04,10.525,
2970.0734,-6.4,10.35,
2970.0774,-7.25,10.125,
2970.0813,-7.16,9.825,
2970.0854,-6.8,9.675,
2970.0894,-4.58,10.025,
2970.0933,-4.19,10.8,
2970.0974,-3.34,12,
2970.1013,-1.98,12.65,
2970.1054,-0.6,12.875,
2970.1054,-0.6,12.875,
2970.1094,-0.54,12.725,
2970.1134,1.46,12.225,
2970.1173,2.64,11.55,
2970.1213,3.44,11.125,
2970.1253,3.52,10.925,
2970.1292,2.95,10.925,
2970.1333,2.73,11.025,
2970.1373,2.54,11.125,
2970.1413,2.42,11.2,
2970.1455,2.29,11.225,
2970.1491,2.06,11.225,
2970.1534,2.07,11.225,
2970.1573,1.96,11.225,
2970.1573,1.96,11.225,
2970.1611,1.89,11.275,
2970.1654,1.82,11.3,
2970.1693,1.68,11.3,
2970.1733,1.63,11.1,
2970.1773,1.55,10.825,
2970.1814,1.4,10.825,
2970.1854,1.34,10.925,
2970.1891,1.48,11,
2970.1934,1.17,11.075,
2970.1973,1.21,11.125,
2970.2013,1.16,11.175,
2970.2054,0.54,11.225,
2970.2093,0.61,11.25,
2970.2133,0.89,11.275,
2970.2173,0.91,11.275,
2970.2173,0.91,11.275,
2970.2214,0.79,11.275,
2970.2254,0.76,11.3,
2970.2292,0.48,11.3,
2970.2333,0.68,11.325,
2970.2372,0.65,11.525,
2970.2412,0.56,11.8,
2970.2453,0.58,11.875,
2970.2494,2.97,11.8,
2970.2533,0.46,11.575,
2970.2574,0.48,11.625,
2970.2613,0.37,11.95,
2970.2651,0.31,12.05,
2970.2691,2.83,11.95,
2970.2734,0.53,11.65,
2970.2772,0.44,11.675,
2970.2813,0.54,12.05,
2970.2813,0.54,12.05,
2970.2851,0.22,12.15,
2970.2894,0.4,12.1,
2970.2933,0.27,11.95,
2970.2973,0.3,11.925,
2970.3012,0.37,12.075,
2970.3051,0.3,12.175,
2970.3094,-1.9,12.1,
2970.3133,-0.23,11.75,
2970.3173,-0.21,11.675,
2970.3213,-0.26,11.9,
2970.3254,-1.98,12.075,
2970.3291,2,12.05,
2970.3332,0.38,11.875,
2970.3373,0.25,11.825,
2970.3412,0.26,12,
2970.3452,1.93,12.125,
2970.3491,-1.94,12.075,
2970.3491,-1.94,12.075,
2970.3533,-0.29,11.825,
2970.3573,-0.27,11.75,
2970.361,-0.24,11.925,
2970.3653,-0.17,12.075,
2970.3691,-0.12,12.1,
2970.3734,-2.09,12.1,
2970.3772,2.1,12,
2970.3812,0.64,11.75,
2970.3853,0.68,11.725,
2970.3892,-0.6,11.925,
2970.3933,-0.48,11.85,
2970.3973,-0.42,11.775,
2970.4012,-0.43,11.9,
2970.4012,-0.43,11.9,
2970.4051,-0.42,12.075,
2970.4094,1.94,12.025,
2970.4133,0.18,11.8,
2970.4172,0.21,11.675,
2970.4213,0.18,11.875,
2970.4251,0.23,12.075,
2970.4292,0.11,12.1,
2970.4334,0.08,12.1,
2970.4374,0.13,12.125,
2970.4413,0.1,12.125,
2970.4453,0.14,12.125,
2970.4492,0.08,12.125,
2970.4533,0.11,12.125,
2970.4573,-0.19,12.1,
2970.4612,0,11.95,
2970.4612,0,11.95,
2970.4653,0,11.925,
2970.4693,0,12.025,
2970.4733,0,12.1,
2970.4773,0,12.125,
2970.4813,0,12.125,
2970.4853,0,12.125,
2970.4891,0,12.125,
2970.4933,0,12.125,
2970.4973,0,12.125,
2970.5011,0.61,12.05,
2970.5054,0.42,11.875,
2970.5093,0.36,11.8,
